quote,author,source
"Родныя гукі...
З гукаў — родныя словы...
Са словаў — песьні,
Казкі, паэмы, драмы,
Жыцьцё, Радзіма, Народ.",Ніл Гілевіч,dumki.org
"Я — беларус, i хоць сягоння
Яшчэ малы, але скажу:
Я родам з племя непакорных
I прад бядой не задрыжу!..",Ніл Гілевіч,dumki.org
"Сёньня для нас важней за ўсё — Мова, на першым пляне павінна быць Мова! Будзе Мова — будзе нацыянальная сьвядомасьць і будзе Беларусь. Ня будзе Мовы — ня будзе Беларусі",Ніл Гілевіч,dumki.org
"Без усведамлення, што такое мова ў жыцці народа, што такое нацыянальная культура, нацыянальная гісторыя, у народа не можа быць будучыні",Ніл Гілевіч,dumki.org
"Будзем аптымістамі, іншага не дадзена. Будзем верыць у нашу праўду, у нашу перамогу",Ніл Гілевіч,dumki.org
"Ёсць адна толькі мудрасць жыцця і яе шаную;
Вось што кажа яна:
Калі хочаш праўдзіва ты жыць, дык пей чару любую,
Але толькі да дна",Максім Багдановіч,dumki.org
"Ёсць на свеце такія бадзягі,
Што не вераць ні ў Бога, ні ў чорта,
Ім прыемны стракатыя сцягі
Караблёў акіянскага порта",Максім Багдановіч,dumki.org
"Добра быць коласам, але шчасьлівы той, каму давялося быць васільком. Бо нашто каласы, калі няма васількоў?",Максім Багдановіч,dumki.org
Хваробы лечаць і атрутамі,Максім Багдановіч,dumki.org
"Няма красы без спажытку, бо сама краса і ёсьць той спажытак для душы",Максім Багдановіч,dumki.org
